Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,SMA_20,EMA_20,SMA_50,Volatility_20,Returns,ECB_Rate,Dividend_Flag,World_Event
2000-03-27,14.689775466918945,14.85310173034668,14.507233619689941,14.785849571228027,4.4207682609558105,4186207,0.0,0.0,14.618199920654297,14.583798890019521,13.875256614685059,0.22123424062516675,0.0032594749379373233,0.0,0,0
2000-03-28,14.891531944274902,14.920353889465332,14.728204727172852,14.805065155029297,4.426512241363525,10406762,0.0,0.0,14.633091497421265,14.604871867639499,13.9298268699646,0.22338509467910542,0.0012995928105925536,0.0,0,0
2000-03-29,14.795456886291504,14.85310173034668,14.391944885253906,14.55527114868164,4.351828098297119,9968320,0.0,0.0,14.628287744522094,14.600147989643512,13.979785556793212,0.22400403678236686,-0.016872199057009984,0.0,0,0
2000-03-30,14.430374145507812,14.55527114868164,14.3054780960083,14.401552200317383,4.305866718292236,9376775,0.0,0.0,14.618680286407471,14.581234104945786,14.02705415725708,0.22961582165877695,-0.010561050137371075,0.0,0,0
2000-03-31,14.478411674499512,14.757026672363281,14.276655197143555,14.757026672363281,4.412148475646973,18359604,0.0,0.0,14.623964309692383,14.597976254223642,14.08642812728882,0.23161439457174893,0.024683066595978742,0.0,0,0
2000-04-03,14.526449203491211,14.814672470092773,14.526449203491211,14.795456886291504,4.42363977432251,19424675,0.0,0.0,14.62924838066101,14.6167839334682,14.145417804718017,0.23438379400787482,0.002604197632860128,0.0,0,0
2000-04-04,14.795456886291504,15.189361572265625,14.747420310974121,15.160539627075195,4.53279447555542,14535557,0.0,0.0,14.653266954421998,14.6685701900022,14.206521110534668,0.26277058461953823,0.024675327270356373,0.0,0,0
2000-04-05,14.901139259338379,15.218184471130371,14.622523307800293,15.035642623901367,4.4954514503479,11364317,0.0,0.0,14.66527624130249,14.703529469421168,14.257632675170898,0.2748231909257641,-0.008238295353997449,0.0,0,0
2000-04-06,15.064464569091797,15.2950439453125,14.824278831481934,15.131717681884766,4.524177074432373,10826369,0.0,0.0,14.685451889038086,14.744309299179607,14.300866146087646,0.2938397725819534,0.006389820534220103,0.0,0,0
2000-04-07,15.09328842163086,15.362296104431152,15.006820678710938,15.256613731384277,4.561518669128418,10040715,0.0,0.0,14.72628345489502,14.793100197484813,14.347558307647706,0.3139829595409738,0.008253924116561784,0.0,0,0
2000-04-10,15.208577156066895,15.333474159240723,15.09328842163086,15.275829315185547,4.567262649536133,10332321,0.0,0.0,14.768556213378906,14.839074399170597,14.398477725982666,0.32861906355822024,0.0012594920563362422,0.0,0,0
2000-04-11,15.016427993774414,15.333474159240723,15.016427993774414,15.179755210876465,4.538539409637451,7834289,0.0,0.0,14.817554187774657,14.871520190761633,14.444017009735107,0.3119884765018582,-0.006289288936580095,0.0,0,0
2000-04-12,15.227791786193848,15.371904373168945,14.88192367553711,14.987606048583984,4.481090068817139,12323261,0.0,0.0,14.86895399093628,14.882575986744714,14.486481895446778,0.23945222197002772,-0.01265825170585122,0.0,0,0
2000-04-13,14.87231731414795,15.160539627075195,14.795456886291504,15.160539627075195,4.53279447555542,8297541,0.0,0.0,14.893452978134155,14.909048714395235,14.530291805267334,0.24312309198084905,0.011538439022925173,0.0,0,0
2000-04-14,15.04525089263916,15.227791786193848,14.699382781982422,14.833887100219727,4.4351301193237305,9983813,0.0,0.0,14.897295999526978,14.901890465426138,14.57141164779663,0.24145485574229886,-0.021546233504254664,0.0,0,0
2000-04-17,14.170973777770996,14.593701362609863,14.103720664978027,14.411160469055176,4.30873966217041,15947213,0.0,0.0,14.885767126083374,14.85515427529557,14.608880672454834,0.25915531134316383,-0.028497360692349427,0.0,0,0
2000-04-18,14.603307723999023,14.6609525680542,14.324692726135254,14.420766830444336,4.311611652374268,7676434,0.0,0.0,14.866552209854126,14.813784042452596,14.636934394836425,0.27894502752603584,0.0006665917994450599,0.0,0,0
2000-04-19,14.488018989562988,14.63213062286377,14.228617668151855,14.507233619689941,4.337463855743408,10201237,0.0,0.0,14.848298025131225,14.784588764094249,14.673058376312255,0.29026381347614993,0.005995991077468954,0.0,0,0
2000-04-20,14.545663833618164,14.785849571228027,14.411160469055176,14.699382781982422,4.3949127197265625,6203518,0.0,0.0,14.844935417175293,14.776473908655028,14.7168683052063,0.2916459005246704,0.013245058798232012,0.0,0,0
2000-04-21,14.699382781982422,14.699382781982422,14.699382781982422,14.699382781982422,4.3949127197265625,0,0.0,0.0,14.843013954162597,14.76913189659097,14.741463356018066,0.292514111788705,0.0,0.0,0,0
2000-04-24,14.699382781982422,14.699382781982422,14.699382781982422,14.699382781982422,4.3949127197265625,0,0.0,0.0,14.838690614700317,14.76248912377111,14.734738159179688,0.2940384801150143,0.0,0.0,0,0
2000-04-25,14.411160469055176,14.507233619689941,14.33430004119873,14.36312198638916,4.311285018920898,9512168,0.057645,0.0,14.816593456268311,14.724454158306163,14.72897367477417,0.3127116620836196,-0.022875844556237368,0.0,1,0
2000-04-26,14.507233619689941,14.507233619689941,14.267047882080078,14.33430004119873,4.3026323318481445,7606384,0.0,0.0,14.805544900894166,14.687296623343551,14.721479873657227,0.326049662565209,-0.002006662981609564,0.0,0,0
2000-04-27,14.372730255126953,14.391944885253906,14.14215087890625,14.238225936889648,4.273796558380127,12146086,0.0,0.0,14.797378587722779,14.644527986538417,14.712064590454101,0.33850804220427266,-0.006702392445599115,0.0,0,0
2000-04-28,14.382336616516113,14.411160469055176,14.3054780960083,14.411160469055176,4.325705051422119,9495124,0.0,0.0,14.780085277557372,14.622302508682871,14.705723705291748,0.34933931512038807,0.012145792104441444,0.0,0,0
2000-05-01,14.411160469055176,14.411160469055176,14.411160469055176,14.411160469055176,4.325705051422119,0,0.0,0.0,14.760870456695557,14.602193743004044,14.701112155914307,0.35888762541505903,0.0,0.0,0,0
2000-05-02,14.411160469055176,14.526449203491211,14.170973777770996,14.526449203491211,4.3603081703186035,5774332,0.0,0.0,14.729165935516358,14.594979977336155,14.70284149169922,0.34961035233852217,0.007999961882569684,0.0,0,0
2000-05-03,14.411160469055176,14.507233619689941,14.315085411071777,14.372730255126953,4.314167499542236,5706284,0.0,0.0,14.696020317077636,14.573813337125756,14.693618354797364,0.35044831168395585,-0.010582004329544925,0.0,0,0
2000-05-04,14.315085411071777,14.36312198638916,13.998040199279785,14.08450698852539,4.227653980255127,10509407,0.0,0.0,14.643659782409667,14.52721273249715,14.674211330413819,0.36002559920412086,-0.020053480548606895,0.0,0,0
2000-05-05,14.08450698852539,14.16136646270752,13.882749557495117,13.988431930541992,4.198816776275635,7124675,0.0,0.0,14.580250692367553,14.475900275168087,14.652306365966798,0.3580610760796952,-0.006821329142842614,0.0,0,0
2000-05-08,13.959609985351562,14.046076774597168,13.69060230255127,13.72903060913086,4.120952606201172,7791861,0.0,0.0,14.50291075706482,14.40476983078359,14.63193857192993,0.36685459959205846,-0.01854398853989936,0.0,0,0
2000-05-09,13.72903060913086,13.72903060913086,13.72903060913086,13.72903060913086,4.120952606201172,0,0.0,0.0,14.43037452697754,14.34041371443571,14.61637451171875,0.36939535394453543,0.0,0.0,0,0
2000-05-10,13.67138671875,13.901965141296387,13.6233491897583,13.661779403686523,4.100766181945801,9253142,0.0,0.0,14.364083194732666,14.27578187531674,14.59658317565918,0.38285261030015966,-0.004898467150303287,0.0,0,0
2000-05-11,13.7194242477417,13.92117977142334,13.556097030639648,13.805891036987305,4.144022464752197,6564364,0.0,0.0,14.296350765228272,14.231030366904413,14.58082696914673,0.3532129445142842,0.010548525857612123,0.0,0,0
2000-05-12,13.92117977142334,13.92117977142334,13.604134559631348,13.72903060913086,4.120952606201172,5131932,0.0,0.0,14.241107940673828,14.183220866164074,14.562380657196044,0.3511110001469669,-0.005567219649244559,0.0,0,0
2000-05-15,13.757854461669922,13.863534927368164,13.604134559631348,13.661779403686523,4.100766181945801,4599949,0.0,0.0,14.203638887405395,14.133559774499545,14.541820735931397,0.3714073410238825,-0.004898467150303287,0.0,0,0
2000-05-16,13.642563819885254,13.834712982177734,13.642563819885254,13.757854461669922,4.129604816436768,7211563,0.0,0.0,14.170493268966675,14.09777831613482,14.523374462127686,0.38047971219919524,0.007032397109081767,0.0,0,0
2000-05-17,13.786676406860352,14.08450698852539,13.661779403686523,13.882749557495117,4.1670942306518555,16425166,0.0,0.0,14.139269065856933,14.077299386740561,14.505120315551757,0.37699886772117425,0.00907809398428805,0.0,0,0
2000-05-18,13.873143196105957,14.122936248779297,13.786676406860352,13.930788040161133,4.181514263153076,10110041,0.0,0.0,14.100839328765868,14.063345925161569,14.489171981811523,0.355456330001414,0.0034603003149387135,0.0,0,0
2000-05-19,13.844321250915527,13.873143196105957,13.6233491897583,13.661779403686523,4.100766181945801,8766080,0.0,0.0,14.048959159851075,14.025101494544897,14.473607921600342,0.3388310526154316,-0.019310367489555058,0.0,0,0
2000-05-22,13.661779403686523,13.69060230255127,13.296695709228516,13.296695709228516,3.9911797046661377,7744073,0.0,0.0,13.978824806213378,13.955729514990956,14.450934352874755,0.3422676716306378,-0.026722997324894027,0.0,0,0
2000-05-23,13.296695709228516,13.69060230255127,13.296695709228516,13.6233491897583,4.089230060577393,21755098,0.0,0.0,13.941836166381837,13.92407424592118,14.439405422210694,0.338503783971466,0.02456651544662125,0.0,0,0
2000-05-24,13.315911293029785,13.613741874694824,13.306303977966309,13.604134559631348,4.083462715148926,24928409,0.0,0.0,13.905327892303466,13.893603799607861,14.432295913696288,0.33328262260974534,-0.0014104189696171332,0.0,0,0
2000-05-25,13.594527244567871,14.180581092834473,13.594527244567871,14.180581092834473,4.256492614746094,26905304,0.0,0.0,13.902445650100708,13.920934970391349,14.422496337890625,0.3304897397921614,0.042372892643510074,0.0,0,0
2000-05-26,13.998040199279785,14.612915992736816,13.901965141296387,14.478411674499512,4.345890522003174,16111263,0.0,0.0,13.905808210372925,13.97402798983022,14.416924037933349,0.33623032926662516,0.021002706427561968,0.0,0,0
2000-05-29,14.267047882080078,14.430374145507812,14.055684089660645,14.209403038024902,4.265145301818848,6952794,0.0,0.0,13.89572033882141,13.996444661086857,14.408277339935303,0.3230381648488308,-0.018579982564552178,0.0,0,0
2000-05-30,14.170973777770996,14.411160469055176,14.132543563842773,14.276655197143555,4.285327911376953,11112939,0.0,0.0,13.883230638504028,14.023131378806543,14.397709140777588,0.30147811968314475,0.004732933462347599,0.0,0,0
2000-05-31,14.33430004119873,14.603307723999023,14.295869827270508,14.411160469055176,4.325705051422119,12910296,0.0,0.0,13.88515214920044,14.060086530258793,14.388486003875732,0.3048656532026293,0.009421343448746455,0.0,0,0
2000-06-01,14.315085411071777,14.805065155029297,14.315085411071777,14.718598365783691,4.417987823486328,12272155,0.0,0.0,13.916856718063354,14.122801943165927,14.387525272369384,0.35546151718498975,0.021333319921644778,0.0,0,0
2000-06-02,14.55527114868164,15.256613731384277,14.55527114868164,15.198969841003418,4.562175273895264,28725352,0.0,0.0,13.977383613586426,14.225294123912354,14.396748428344727,0.45688452192569695,0.032637039430089,0.0,0,0
2000-06-05,15.083680152893066,15.131717681884766,14.85310173034668,15.006820678710938,4.5044989585876465,7919177,0.0,0.0,14.04127311706543,14.299725224369363,14.401167850494385,0.5069283113577493,-0.012642249067045697,0.0,0,0
2000-06-06,14.997213363647461,15.198969841003418,14.949175834655762,15.083680152893066,4.5275678634643555,14311877,0.0,0.0,14.10900559425354,14.374387598514478,14.406740150451661,0.5515486913431884,0.005121636076531821,0.0,0,0
2000-06-07,15.04525089263916,15.083680152893066,14.747420310974121,14.920353889465332,4.478546142578125,7450882,0.0,0.0,14.17193431854248,14.426384388128845,14.414041805267335,0.569348081642348,-0.010828011584189445,0.0,0,0
2000-06-08,14.939569473266602,15.07407283782959,14.814672470092773,14.949175834655762,4.4871954917907715,6917595,0.0,0.0,14.229098558425903,14.476174049702838,14.424994277954102,0.5877588660280054,0.0019317199447113076,0.0,0,0
2000-06-09,14.891531944274902,15.083680152893066,14.833887100219727,14.987606048583984,4.49873161315918,7565188,0.0,0.0,14.29202733039856,14.52488185912009,14.429605865478516,0.5986746000945946,0.002570724590658102,0.0,0,0
2000-06-12,14.910745620727539,15.026036262512207,14.747420310974121,14.87231731414795,4.464127063751221,5286434,0.0,0.0,14.352554225921631,14.557970950075124,14.431143074035644,0.5927664035179216,-0.007692271471662293,0.0,0,0
2000-06-13,14.891531944274902,15.131717681884766,14.843494415283203,15.09328842163086,4.530451774597168,9721675,0.0,0.0,14.419325923919677,14.608953566413765,14.429798049926758,0.5974471269128941,0.014857880101354581,0.0,0,0
2000-06-14,15.09328842163086,15.32386589050293,15.016427993774414,15.247007369995117,4.57659387588501,13022688,0.0,0.0,14.487538814544678,14.669720595326275,14.434025344848633,0.6106942007557224,0.010184589605003236,0.0,0,0
2000-06-15,15.160539627075195,15.333474159240723,15.160539627075195,15.32386589050293,4.599663257598877,8911804,0.0,0.0,14.557192707061768,14.732020147247862,14.437868309020995,0.6231684315802377,0.005040892198889146,0.0,0,0
2000-06-16,15.275829315185547,15.314258575439453,14.814672470092773,15.227791786193848,4.570827007293701,21951633,0.0,0.0,14.635493326187134,14.779236493814146,14.437291870117187,0.6027898905225862,-0.0062695735524953555,0.0,0,0
2000-06-19,14.372730255126953,14.372730255126953,14.372730255126953,14.372730255126953,4.314167499542236,0,0.0,0.0,14.689295053482056,14.740521613939176,14.419229888916016,0.5192368005239671,-0.056151380520065186,0.0,0,0
2000-06-20,15.04525089263916,15.170146942138672,14.891531944274902,14.891531944274902,4.4698920249938965,5481020,0.0,0.0,14.752704191207886,14.754903550161627,14.413465423583984,0.4557685842857012,0.0360962517168848,0.0,0,0
2000-06-21,14.814672470092773,14.968391418457031,14.757026672363281,14.766634941101074,4.432402610778809,6693045,0.0,0.0,14.810829210281373,14.756020825489193,14.409046001434326,0.3670785486270654,-0.008387115821340663,0.0,0,0
2000-06-22,14.805065155029297,14.843494415283203,14.564879417419434,14.564879417419434,4.371845245361328,8578725,0.0,0.0,14.83004412651062,14.737816881863502,14.39713279724121,0.3415198928729004,-0.013662931635160747,0.0,0,0
2000-06-23,14.622523307800293,14.766634941101074,14.36312198638916,14.6609525680542,4.400681495666504,5574946,0.0,0.0,14.839171171188354,14.730496471024521,14.393674106597901,0.3339840385623019,0.006596220118366691,0.0,0,0
2000-06-26,14.718598365783691,14.920353889465332,14.55527114868164,14.891531944274902,4.4698920249938965,10936867,0.0,0.0,14.873277616500854,14.745833182762652,14.403281536102295,0.29931766078042654,0.015727448482653728,0.0,0,0
2000-06-27,14.843494415283203,14.977997779846191,14.766634941101074,14.766634941101074,4.432402610778809,5010676,0.0,0.0,14.89777660369873,14.747814302604407,14.41019889831543,0.26612625817442487,-0.008387115821340663,0.0,0,0
2000-06-28,14.757026672363281,14.88192367553711,14.63213062286377,14.757026672363281,4.429521560668945,5381187,0.0,0.0,14.915069913864135,14.748691671152871,14.415194759368896,0.2430805183532112,-0.000650674224433434,0.0,0,0
2000-06-29,14.757026672363281,14.87231731414795,14.526449203491211,14.6609525680542,4.400681495666504,13539652,0.0,0.0,14.912187623977662,14.740335566095855,14.414426155090332,0.24585864937644866,-0.00651039714450119,0.0,0,0
